Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
WANNABE,IT'z ME,ITZY,2020-03-09,US5TA2000006,0.40395253254015717,-0.4033267902702213,-0.15145682758778206,-0.4167371805804048,-0.5897528751654815,0.1543729681731563,0.46834380333090075,1.1940127806060956,-0.33887034818495043,-0.10176977362096332,-0.13581459417636654,-0.45218028750714134,-0.4413633674989604,-0.4131763985783945,-0.4117092299381669,-0.4295591212735016,-0.35132183928593325,0.025054022425462553,-0.49429251436815097,-0.3218530539396006,,-0.303249420435974,False,['k-pop'],-0.3676587426181236,0.1662646045772671,0.5461215034925662,-0.316891740173401,-0.4644183339861853
Yï¿½ï¿½reï¿½ï¿½i,Yï¿½ï¿½reï¿½ï¿½i,Amo988,2023-09-15,TRBUL2300064,0.41604868625750785,-0.4033267902702213,-0.6898562544483257,-0.7284763784693157,-0.6261257347916616,0.2779494732733884,-0.4251208649100376,-0.561529935284323,-0.3731002711583957,-0.1977605417927326,-0.18717078595540634,0.03843652037371263,-0.7346455130424155,-0.4141067972005842,,-0.5401232243388958,0.0810285545149646,,,,,-0.3572600358147439,False,['turkish pop'],-0.5519815258244549,-0.30614582543272195,-0.37964523853852783,-0.667748371950209,-0.16888688663432813
No Angels,Everything I Thought It Was,Justin Timberlake,2024-03-14,USRC12400002,0.41453666704283904,-0.4033267902702213,-0.8103790929263888,-0.8124429349275772,-0.5422508815536811,,,,,,,,-0.34360265231780873,-0.103314565010143,-0.4621937613929201,0.12326139405346948,-0.0564158733919391,-0.5521763252668997,-0.5066660608953306,-0.33613523151716357,,-0.3882651545296248,False,[],-0.47063837005619563,,,-0.3842191499951959,-0.2993333774728101
Champagne Poetry,Certified Lover Boy,Drake,2021-09-03,USUG12104397,0.41226863822083576,-0.4033267902702213,-0.25816372732912085,0.5668188292121655,-0.31186484479122945,0.1543729681731563,-0.4832193958247426,-0.49224934176583457,-0.2807351774972193,0.06399184830042849,0.0072889983161036785,-0.4796740927413774,-0.5391240826801121,-0.42343423884993125,-0.4423605526071242,-0.41113177076260254,-0.3247315605433452,-0.8985145338823171,-0.4704183441895153,-0.3072373060400919,,-0.3693669541860661,True,['rap'],-0.3985942157439229,-0.23796519875431946,-0.21412874673270305,-0.3178377728305916,-0.37209016602531736
Imitadora,Imitadora,Romeo Santos,2017-06-23,USSD11700288,0.40244051332548836,-0.4033267902702213,0.10497596807096078,-0.16821192070829638,-0.32882461600969914,0.5868907360239688,0.8638028695617157,0.25542014042403666,-0.25633355904060506,0.04537736278060143,-0.03087551190324941,-0.08501638508672646,-0.39946591813560967,-0.38374765560426,-0.4513756475097587,-0.30056766769720833,-0.25249787145307856,-0.8215504875233355,0.13650884474633504,-0.17242888627442396,,-0.0014365091283830209,False,"['bachata', 'latin']",-0.14840962257418072,0.41646367882923313,0.15039875160231905,-0.37244497606777477,-0.2221129575165014
ýýýýýýýýýýýýýý,ýýýýýýýýýýýýýý - Single,Akris & Teddy,2024-05-31,FRX872442897,0.40622056136216045,-0.4033267902702213,-0.8304135274068667,-0.8350233585163194,-0.786514243232582,-2.9968279118827637,,,,,,,,,,,,,,,,-0.31776937539549027,False,[],-0.8304135274068667,,,-0.8350233585163194,-0.786514243232582
20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,USAT21704166,0.40773258057682926,-0.4033267902702213,1.0389367897012733,2.322664693850582,0.14887791990753627,0.8340437462244331,-0.4224127748022041,-0.4527072404832931,-0.36888808214449426,-0.16877575126223526,-0.17285639325537283,,-0.49722663331676137,-0.42398153215710166,-0.4567847044513394,-0.5032685233170977,-0.36001817968163674,-0.8985145338823171,-0.3499212319070094,-0.21539427739769115,,-0.0237797042606188,True,['melodic rap'],-0.04793766970354428,-0.2976345840287885,-0.3107414958727642,0.04165214518734292,-0.10557012988705024
Om Jai Jagdish Hare,The Bhajan Project 2,Shivali,2023-02-16,INS172300521,0.40319652293282277,-0.4033267902702213,-0.8309665287116401,-0.8349389982787525,-0.7865121545576158,-3.429345679733576,-0.12579269174347374,-0.39404125433911175,,,,,,-0.431096345150317,,,,,,,,,False,[],-0.6310314369309785,-0.12579269174347374,-0.39404125433911175,-0.8349389982787525,-0.7865121545576158
Ya No Tiene Novio,Ya No Tiene Novio,Sebastian Yatra,2018-08-10,USUM71809940,0.41075661900616695,-0.4033267902702213,-0.02945385755716734,-0.3834992469790434,-0.3048149940793647,-0.03099178947719194,0.9620126356765127,0.25112369988737143,-0.3568347097703441,-0.19254965149678352,-0.19009686253636773,-0.3241738647670403,-0.32963683586335846,-0.36981513169886476,-0.3107401670286605,0.0311246414989743,-0.3445784905892648,-0.4367302557284273,-0.445622464824181,-0.3260629414510541,,-0.26233561496508334,False,"['colombian pop', 'reggaeton']",-0.28890790527721844,0.3859578865700725,0.029287024195293956,-0.2889609277045818,-0.32452244981188993
Your Power,Your Power,Billie Eilish,2021-04-29,USUM72105934,0.41378065743550463,-0.4033267902702213,-0.044480607014978434,0.2778006553079417,-0.026264718987628152,0.2779494732733884,-0.33108201069858,0.286174285599253,-0.3356619584197677,-0.10663551848944043,-0.13833674395222625,-0.44233558279647717,1.0529789931272155,-0.024910889520073712,-0.4044971540160593,-0.07943946156641991,-0.20425112851508317,0.6792484164768064,-0.41714973950989154,-0.3122715340023309,,-0.2292818165936506,False,[],-0.22275959751525073,-0.23470937732540315,0.0897693835549063,0.32366341386864256,-0.2242838100997295
Bling Bling,Bling Bling - Single,Grupo Marca Registrada,2023-11-27,USA2P2358699,0.41302464782817017,-0.4033267902702213,-0.6519587059832784,-0.6918077952069001,-0.6380803333368771,,-0.5011836912817927,-0.5560362652700495,,-0.20380763105889432,-0.19671244690119877,1.3973460242987834,-0.7346455130424155,-0.42549831646554537,,-0.5401232243388958,-0.34234758504914564,,-0.5083845019538379,-0.3352648813667993,-0.44095757753649956,-0.37587320966768617,True,"['corrido', 'corridos bÃ©licos', 'corridos tumbados', 'electro corridos', 'norteÃ±o', 'mÃºsica mexicana', 'banda', 'sad sierreÃ±o', 'sierreÃ±o', 'dembow belico']",-0.5066997754847903,-0.3489480690914958,-0.3799219481644719,-0.5754603534887527,0.13897270197092024
PERO Tï¿,PERO Tï¿,KAROL G,2023-02-23,USUM72222545,0.40546455175482604,-0.4033267902702213,-0.43551753700561646,-0.5142576152077495,-0.4944912060900118,0.4633142309237367,-0.42283843345311756,-0.5097407795237997,-0.2984734692395723,-0.18836800542450063,-0.17503202009475746,-0.5018626037823216,-0.6368847978612638,-0.42697600839490546,-0.2386194078075845,-0.48484117280619865,-0.25052490821283196,-0.6291403716258813,-0.43783676772978264,-0.3310166524390303,,-0.36695838925112395,True,"['reggaeton', 'latin', 'urbano latino']",-0.38473743023447227,-0.2989352267739375,-0.34905439247415015,-0.5192281219880247,-0.4156262393617218
N'y pense plus,N'y pense plus,Tayc,2020-06-19,FR8FB2002810,0.41000060939883254,-0.4033267902702213,-0.5004513173479032,0.01860382538361948,-0.6673074316442804,-0.03099178947719194,-0.2639856328335789,-0.23270092044748447,0.37328815479406674,0.20819804784446233,0.27169019659558274,-0.4865549349223541,-0.39946591813560967,-0.34910398926037317,,-0.3742770697408045,-0.33327712986736746,-0.8600325107028263,-0.504382880605835,-0.33355868834075486,,0.4519132781331381,False,"['french r&b', 'pop urbaine', 'afrobeats', 'afrobeat']",-0.4513127290713705,0.0038522818810019233,-0.01225143630151107,-0.38974607230727515,-0.49571316547800065
Body,Good News,Megan Thee Stallion,2020-11-20,QMCE32000683,0.40848859018416367,-0.4033267902702213,-0.2223208223942989,-0.005031101174709005,-0.1235359628869552,-0.03099178947719194,-0.26620909033062595,0.030674324389309192,0.09658481011450472,0.47093164641058344,0.29114531838181723,-0.5112391033073379,-0.49722663331676137,0.33205726084391646,0.25901383081783996,-0.41113177076260254,-0.3572618257051359,0.025054022425462553,,,,,True,[],0.12291675642248584,0.012468114025595639,0.25080298539994633,-0.2220838707071526,-0.3306789639664764
Where You Are,Where You Are,John Summit,2023-03-03,USUG12301338,0.40168450371815395,-0.4033267902702213,-0.6024116134243344,-0.2497882704354956,1.4059476220346472,0.4633142309237367,-0.5524313628000642,-0.6030249640835306,-0.3815570033847498,-0.2003428340253821,-0.19230882287755657,-0.45951908558078813,-0.2039444877733063,-0.2758292339060723,-0.4351484766850166,-0.19000356463181411,-0.2491553105486231,0.17898211514342582,-0.4896177622710404,-0.33097831102271463,-0.3962560483441075,-0.2923553137966591,False,"['house', 'tech house']",-0.43985262692611427,-0.3723700928388104,-0.40168389905445634,-0.15914650374398095,0.23242440863507863
Scream & Shout,Scream & Shout,will.i.am,2012-11-20,USUM71215597,0.40092849411081954,-0.4033267902702213,0.5948802840503541,1.6642189796012772,0.8965925308497514,0.5251024834738528,1.1523664377329281,0.7051316673420794,-0.3295474244404241,-0.00470902897537387,-0.05485737677568936,-0.17536801075682854,0.08933765777014883,-0.2984480844438436,-0.4063001729965862,0.16011609507526756,-0.11978979299574324,-0.20583811665148236,,,-0.37672733009419873,2.2621266226623726,True,[],-0.12164882587106861,0.5487545304786194,0.3502113191833528,0.4269586539488028,0.20047824236572656
bigger thï¿½ï¿½n everyt,bigger thï¿½ï¿½n everyt,Yeat,2023-08-10,USUM72311204,0.40924459979149813,-0.4033267902702213,-0.7403584108540245,-0.46885774735715896,-0.5985162141806027,-0.27814479967765626,-0.5568873371199906,-0.5813877464178336,,-0.2044570787014095,-0.19705729080610254,-0.22801350637494275,-0.6787822472246146,-0.4292120924784874,-0.3630277174639406,-0.5585505748497949,-0.35190635847801083,,-0.5089951202153329,,-0.30364892463017323,-0.39261408574234874,True,['rage rap'],-0.4690484531283917,-0.3769723139630466,-0.39292241255962157,-0.5687301898105228,-0.3928120263445188
Princess Diana (with Nicki Minaj),Princess Diana (with Nicki Minaj),Ice Spice,2023-04-14,USUG12300211,0.40697657096949486,-0.4033267902702213,-0.4218490060940119,-0.3448763182129944,0.39081712536203694,0.21616122072327237,-0.5278326785282758,-0.5603107163218559,-0.2966759682593085,-0.026035410664924628,-0.043553348755690204,,,-0.3609880725017877,2.456893968080131,,,,,,,,True,[],0.5580189631614438,-0.28569301364198296,-0.2931730634933903,-0.3448763182129944,0.39081712536203694
This Is Me,This Is Me,Keala Settle,2017-10-27,USAT21704622,0.42436479193818644,-0.4059215256158493,0.6733244479306661,0.29807523240318834,-0.1202862204578095,0.1543729681731563,0.31371084466331456,0.38897665133775805,-0.37918531776690795,-0.20211264774789434,-0.1946502832474535,-0.45170824424394546,0.22899582231465127,-0.14429901524138983,,-0.2268582656536122,-0.35061242763895545,-0.16735609347199154,-0.00503718068387545,0.36740675302440284,-0.45833954243941116,0.10547078311905426,False,['musicals'],0.016412177391497404,0.059530280707930525,0.09343200179493186,0.10005268972332775,-0.3075356307802368
QUE PRETENDES,OASIS,J Balvin,2019-06-28,USUM71912318,0.42209676311618316,-0.4059215256158493,0.6676096243792704,0.36935963314722486,0.20837126600629474,0.4633142309237367,0.12346013340326455,-0.007650952825155813,-0.37386612370637784,-0.16528071791834173,-0.17509191581356087,-0.31391440602998805,0.8574575627649121,-0.3705187945223695,-0.3990880970744786,0.17854344558616658,-0.10555205313712865,0.2944281846818983,,,-0.30762549613444073,-0.07948010771827299,False,"['reggaeton', 'latin']",-0.10240569083800462,-0.025815891205148163,-0.08646583537174878,0.42494720654505047,-0.07036506438694065
The Chicken Wing Beat,The Chicken Wing Beat,Ricky Desktop,2020-06-13,QZHN72010372,0.41680469586484226,-0.4059215256158493,-0.7046157485153304,-0.651413301451946,-0.7429374425833267,-0.21635654712754018,-0.44740931565418574,-0.4117251545190092,1.6161148982998477,0.17062080988120973,0.1705920821811427,-0.5016968056939514,-0.7346455130424155,-0.43040050080262887,-0.3954820591134248,,,-0.7830684643438447,-0.38901811325957497,-0.3231068182531209,,-0.32049443401059974,False,[],-0.47987910542273976,-0.13840861673652152,-0.12055217231889974,-0.6230585242728318,-0.622317124138639
Nï¿½ï¿½o Vou Nam,Nï¿½ï¿½o Vou Nam,DJ Ws da Igrejinha,2024-01-19,QZZEC2322612,0.4228527727235176,-0.4059215256158493,-0.6950338275373792,-0.7253691097189346,0.565063621631817,0.9576202513246653,-0.5247433244557441,-0.5791635426820186,,,,-0.4894038266681286,-0.7486113294968657,-0.43105725277123336,,-0.15314886361001606,3.831586105355103,-0.3212841861899548,,,,-0.39513709187718393,True,"['funk de bh', 'brazilian funk']",-0.5630455401543063,-0.5247433244557441,-0.5791635426820186,-0.48710337225394273,1.302415300106264
Rim Tim Tagi Dim,Rim Tim Tagi Dim,Baby Lasagna,2024-01-12,AT2DY2400003,0.42134075350884875,-0.4059215256158493,-0.7661084359965025,-0.7787550800591924,-0.6477511005598611,0.710467241124201,-0.5021947835731685,-0.4556155131441208,-0.38239698390662746,,,-0.49398032020448346,-0.5810215320434629,-0.41122177962421447,,-0.2637129666754103,-0.31441414983775556,-0.6676223948053722,,,,-0.39372454629992193,False,['europop'],-0.5886651078103584,-0.5021947835731685,-0.4556155131441208,-0.5727779933958594,-0.4853818568673667
Baila Baila Baila,Baila Baila Baila,Ozuna,2019-01-05,QM7281886206,0.41907272468684553,-0.4059215256158493,0.21534638745784396,0.1647438769286916,-0.28797124538643254,0.030796463072924135,0.30902883603174863,0.11377694202408058,-0.34310588136742676,-0.2009110045301192,-0.19520170262031156,-0.4965151026693956,-0.2179103042277565,-0.2827876773829532,0.35817987474681945,-0.24528561616451122,0.026228614455779384,0.8331765091947697,0.10007214289498924,-0.25618954435749514,,-0.027918964620861398,False,"['reggaeton', 'trap latino', 'latin', 'urbano latino']",0.09770268192917486,0.05691356670571854,-0.04356703125301931,0.05570698427473969,-0.2527525778666829
Ms. Jackson,Ms. Jackson,Pashanim,2023-08-24,DECE72302560,0.42058474390151435,-0.4059215256158493,-0.6615857304643846,-0.38709861711523147,-0.5253447421182125,0.33973772582350453,-0.5602318569789402,-0.6143471538914123,-0.38632044241447155,-0.20397986270006405,-0.1966877159598741,-0.2565268037547413,-0.5391240826801121,-0.3549913015503634,,-0.41113177076260254,2.1918440921721003,-0.8215504875233355,,,,-0.3991806257344769,False,['german hip hop'],-0.508288516007374,-0.37845978646940714,-0.40916350829573817,-0.5397262395203204,0.4699908487663822
Sï¿½ï¿½PER ULTRA ,Sï¿½ï¿½PER ULTRA ,Picus,2023-04-15,MXUM72300426,0.4183167150795111,-0.4059215256158493,-0.8046671966541996,-0.8214976004264253,-0.7788460099775213,-0.4635095573280045,-0.22284656454009735,-0.24970946040924388,,-0.18632734188424474,-0.17271615296809914,-0.3935182182431818,,-0.42818005367068035,,,,-0.936996557061808,,,,-0.4096729460482627,False,['electro corridos'],-0.61642362516244,-0.19778135875409825,-0.2180184011467443,-0.8792470787441167,-0.5861821141103516
Happier (feat. Clementine Douglas),Happier (feat. Clementine Douglas) - Single,The Blessed Madonna,2024-02-02,GBAHT2301515,0.41982873429417994,-0.4059215256158493,-0.7737511515169986,-0.7645685001083574,0.646821602791632,0.4633142309237367,-0.5679476141167268,-0.632318223680505,,,,-0.4766129208495289,-0.09221795613770434,-0.3596511131371286,-0.2854979013012839,-0.005730059522823769,0.6619030809661471,1.5643349496050953,-0.5101359477947119,-0.3367525283198448,-0.36829205954655647,-0.34789324718615827,False,[],-0.4594656346593359,-0.5679476141167268,-0.632318223680505,0.073013181103273,0.2773705876360834
Sin Tanto Royo,Sin Tanto Royo,Luis R Conriquez,2023-10-20,QMANG2210115,0.42512080154552084,-0.4059215256158493,-0.6598062678962692,-0.680545703491718,-0.577797939737207,,-0.46898909714417103,-0.5663388832205681,-0.38658951467330804,-0.20464927809489877,-0.19722048913788479,-0.15090944018459113,-0.6927480636790648,-0.431096345150317,,,,,-0.5067337802746019,-0.3356559638132185,,-0.3743649375874745,False,"['corrido', 'corridos bÃ©licos', 'corridos tumbados', 'electro corridos', 'dembow belico', 'banda', 'sierreÃ±o', 'sad sierreÃ±o', 'mÃºsica mexicana']",-0.5325454644403961,-0.3331047931410279,-0.38549408065773344,-0.5696499103280005,-0.364353689960899
Psycho,ýýýThe ReVe Festivalýýý Finale,Red Velvet,2019-12-23,KRA301900597,0.42360878233085203,-0.4059215256158493,0.043937705395800046,-0.30961373891002725,-0.4919514447078183,0.1543729681731563,0.44748159511004004,1.507195297236388,-0.3675709795806919,-0.14178048339664426,-0.15958694587076247,-0.490030065778277,-0.4692950004078609,-0.3768830338371797,-0.4549816854708125,-0.46641382229529965,-0.3633042014342117,-0.24432013983097317,-0.4921434979232221,-0.30855241661971716,,-0.3230838524770661,False,['k-pop'],-0.3200176279588536,0.14394732461963877,0.6827074069198719,-0.3596390236127756,-0.4484285706401024
Rhyme Dust,Rhyme Dust,MK,2023-02-24,GBARL2300220,0.41756070547217666,-0.4059215256158493,-0.6136794057618612,-0.2159035750127879,1.3185428070390015,0.09258471562304021,-0.5628963702761526,-0.6172007794166008,-0.38158034755332465,-0.18907605751964213,-0.18176508633604466,-0.5025972861103707,-0.06428632322880384,-0.31623511692688183,0.04265155315461193,-0.19000356463181411,-0.2869920985971051,-0.282802163010464,-0.5026233622956277,-0.33434852151685635,-0.36276437359999275,-0.2925394796639255,False,['house'],-0.3505301410859504,-0.3723307283060986,-0.4031384184681215,-0.21746882948014523,0.17631780744384193
Tu Foto,Tu Foto,Q' Lokura,2024-05-16,QM6N22456323,0.4372169552628715,-0.4085162609614773,-0.813811049184447,-0.8220318819310157,-0.4856167630420152,0.33973772582350453,-0.5557212574035196,-0.6198752232978411,,,,,-0.7486113294968657,-0.43039268232681216,,-0.5769779253606938,-0.299053784331604,,,,,-0.4171374602601018,False,"['cuarteto', 'cumbia']",-0.6221018657556296,-0.5557212574035196,-0.6198752232978411,-0.7158737122628583,-0.3923352736868096
Loco,Loco,Justin Quiles,2021-05-13,USWL12100223,0.43343690722619943,-0.4085162609614773,-0.056296159044384786,0.29524916444469695,-0.03651903504550202,-0.1545682945774241,-0.5418824931532956,-0.6051699185867851,-0.06736292397397062,-0.006376468175448971,0.025455266798472997,-0.5116105823754113,0.08933765777014883,-0.14918556262683988,,-0.134721513099117,-0.3436634564546024,0.21746413832291664,-0.4028525324768783,-0.3140659122859012,-0.39887322317605306,0.0719436519700609,False,['reggaeton'],-0.251801869331039,-0.2582136131774113,-0.3057731933811171,0.030652707030548853,-0.29726435795850525
